<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140107,122500,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,122600,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,122700,1.3622,1.3624,1.3622,1.3624,4
EURUSD,20140107,122800,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,122900,1.3624,1.3624,1.3623,1.3624,4
EURUSD,20140107,123000,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,123100,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,123200,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,123300,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,123400,1.3624,1.3625,1.3624,1.3625,4
EURUSD,20140107,123500,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,123600,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,123700,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,123800,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,123900,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,124000,1.3625,1.3626,1.3625,1.3626,4
EURUSD,20140107,124100,1.3626,1.3626,1.3625,1.3625,4
EURUSD,20140107,124200,1.3625,1.3625,1.3624,1.3624,4
EURUSD,20140107,124300,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,124400,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,124500,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,124600,1.3625,1.3626,1.3625,1.3625,4
EURUSD,20140107,124700,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,124800,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,124900,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125000,1.3625,1.3626,1.3625,1.3625,4
EURUSD,20140107,125100,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125200,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125300,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125400,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125500,1.3625,1.3625,1.3625,1.3625,4
EURUSD,20140107,125600,1.3625,1.3625,1.3624,1.3624,4
EURUSD,20140107,125700,1.3625,1.3625,1.3624,1.3624,4
EURUSD,20140107,125800,1.3624,1.3624,1.3622,1.3622,4
EURUSD,20140107,125900,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,130000,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,130100,1.3623,1.3623,1.3622,1.3623,4
EURUSD,20140107,130200,1.3623,1.3623,1.3623,1.3623,4
EURUSD,20140107,130300,1.3623,1.3623,1.3622,1.3623,4
EURUSD,20140107,130400,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,130500,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,130600,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,130700,1.3622,1.3623,1.3622,1.3622,4
EURUSD,20140107,130800,1.3623,1.3623,1.3623,1.3623,4
EURUSD,20140107,130900,1.3623,1.3623,1.3622,1.3622,4
EURUSD,20140107,131000,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,131100,1.3621,1.3621,1.3620,1.3620,4
EURUSD,20140107,131200,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,131300,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140107,131400,1.3621,1.3621,1.3620,1.3620,4
EURUSD,20140107,131500,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,131600,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140107,131700,1.3621,1.3621,1.3620,1.3620,4
EURUSD,20140107,131800,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,131900,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140107,132000,1.3621,1.3622,1.3621,1.3622,4
EURUSD,20140107,132100,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,132200,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,132300,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,132400,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,132500,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,132600,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,132700,1.3624,1.3624,1.3622,1.3622,4
EURUSD,20140107,132800,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,132900,1.3622,1.3623,1.3622,1.3622,4
EURUSD,20140107,133000,1.3623,1.3623,1.3622,1.3622,4
EURUSD,20140107,133100,1.3623,1.3623,1.3622,1.3622,4
EURUSD,20140107,133200,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,133300,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,133400,1.3623,1.3623,1.3623,1.3623,4
EURUSD,20140107,133500,1.3623,1.3623,1.3623,1.3623,4
EURUSD,20140107,133600,1.3623,1.3624,1.3623,1.3623,4
EURUSD,20140107,133700,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,133800,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,133900,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,134000,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,134100,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,134200,1.3624,1.3624,1.3622,1.3622,4
EURUSD,20140107,134300,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,134400,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,134500,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,134600,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,134700,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,134800,1.3621,1.3622,1.3621,1.3622,4
EURUSD,20140107,134900,1.3621,1.3622,1.3621,1.3621,4
EURUSD,20140107,135000,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,135100,1.3621,1.3622,1.3621,1.3621,4
EURUSD,20140107,135200,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,135300,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,135400,1.3621,1.3621,1.3619,1.3620,4
EURUSD,20140107,135500,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,135600,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,135700,1.3619,1.3621,1.3619,1.3620,4
EURUSD,20140107,135800,1.3620,1.3620,1.3619,1.3620,4
EURUSD,20140107,135900,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,140000,1.3619,1.3620,1.3619,1.3619,4
EURUSD,20140107,140100,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,140200,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,140300,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,140400,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,140500,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,140600,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,140700,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,140800,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,140900,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,141000,1.3618,1.3619,1.3618,1.3619,4
EURUSD,20140107,141100,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140107,141200,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,141300,1.3621,1.3622,1.3621,1.3621,4
EURUSD,20140107,141400,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,141500,1.3620,1.3621,1.3619,1.3621,4
EURUSD,20140107,141600,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,141700,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,141800,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,141900,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,142000,1.3620,1.3620,1.3619,1.3620,4
EURUSD,20140107,142100,1.3619,1.3619,1.3614,1.3614,4
EURUSD,20140107,142200,1.3613,1.3614,1.3611,1.3614,4
EURUSD,20140107,142300,1.3615,1.3615,1.3614,1.3614,4
EURUSD,20140107,142400,1.3615,1.3615,1.3613,1.3613,4
EURUSD,20140107,142500,1.3613,1.3614,1.3613,1.3613,4
EURUSD,20140107,142600,1.3614,1.3614,1.3613,1.3613,4
EURUSD,20140107,142700,1.3613,1.3613,1.3609,1.3609,4
EURUSD,20140107,142800,1.3610,1.3611,1.3610,1.3610,4
EURUSD,20140107,142900,1.3611,1.3611,1.3611,1.3611,4
EURUSD,20140107,143000,1.3611,1.3612,1.3611,1.3612,4
EURUSD,20140107,143100,1.3612,1.3613,1.3612,1.3612,4
EURUSD,20140107,143200,1.3612,1.3612,1.3611,1.3612,4
EURUSD,20140107,143300,1.3612,1.3612,1.3612,1.3612,4
EURUSD,20140107,143400,1.3612,1.3612,1.3612,1.3612,4
EURUSD,20140107,143500,1.3612,1.3612,1.3612,1.3612,4
EURUSD,20140107,143600,1.3612,1.3612,1.3612,1.3612,4
EURUSD,20140107,143700,1.3612,1.3612,1.3612,1.3612,4
EURUSD,20140107,143800,1.3613,1.3614,1.3613,1.3613,4
EURUSD,20140107,143900,1.3613,1.3614,1.3613,1.3614,4
EURUSD,20140107,144000,1.3614,1.3615,1.3614,1.3615,4
EURUSD,20140107,144100,1.3615,1.3615,1.3614,1.3614,4
EURUSD,20140107,144200,1.3614,1.3614,1.3614,1.3614,4
EURUSD,20140107,144300,1.3614,1.3615,1.3614,1.3615,4
EURUSD,20140107,144400,1.3616,1.3616,1.3615,1.3616,4
EURUSD,20140107,144500,1.3615,1.3616,1.3615,1.3615,4
EURUSD,20140107,144600,1.3615,1.3615,1.3615,1.3615,4
EURUSD,20140107,144700,1.3616,1.3616,1.3615,1.3616,4
EURUSD,20140107,144800,1.3616,1.3616,1.3616,1.3616,4
EURUSD,20140107,144900,1.3616,1.3616,1.3616,1.3616,4
EURUSD,20140107,145000,1.3616,1.3618,1.3616,1.3618,4
EURUSD,20140107,145100,1.3617,1.3617,1.3616,1.3617,4
EURUSD,20140107,145200,1.3617,1.3617,1.3616,1.3616,4
EURUSD,20140107,145300,1.3615,1.3616,1.3615,1.3616,4
EURUSD,20140107,145400,1.3616,1.3617,1.3616,1.3617,4
EURUSD,20140107,145500,1.3618,1.3619,1.3618,1.3619,4
EURUSD,20140107,145600,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,145700,1.3618,1.3618,1.3616,1.3616,4
EURUSD,20140107,145800,1.3615,1.3616,1.3615,1.3616,4
EURUSD,20140107,145900,1.3617,1.3619,1.3617,1.3619,4
EURUSD,20140107,150000,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,150100,1.3618,1.3618,1.3617,1.3618,4
EURUSD,20140107,150200,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,150300,1.3620,1.3620,1.3618,1.3620,4
EURUSD,20140107,150400,1.3619,1.3621,1.3619,1.3621,4
EURUSD,20140107,150500,1.3622,1.3625,1.3622,1.3622,4
EURUSD,20140107,150600,1.3623,1.3623,1.3621,1.3621,4
EURUSD,20140107,150700,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,150800,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,150900,1.3622,1.3622,1.3621,1.3622,4
EURUSD,20140107,151000,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,151100,1.3621,1.3621,1.3620,1.3621,4
EURUSD,20140107,151200,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,151300,1.3620,1.3621,1.3619,1.3621,4
EURUSD,20140107,151400,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,151500,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,151600,1.3621,1.3622,1.3621,1.3621,4
EURUSD,20140107,151700,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,151800,1.3621,1.3622,1.3621,1.3622,4
EURUSD,20140107,151900,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,152000,1.3622,1.3623,1.3622,1.3623,4
EURUSD,20140107,152100,1.3622,1.3624,1.3622,1.3624,4
EURUSD,20140107,152200,1.3624,1.3624,1.3623,1.3623,4
EURUSD,20140107,152300,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,152400,1.3624,1.3624,1.3624,1.3624,4
EURUSD,20140107,152500,1.3624,1.3624,1.3623,1.3624,4
EURUSD,20140107,152600,1.3624,1.3624,1.3623,1.3623,4
EURUSD,20140107,152700,1.3622,1.3622,1.3622,1.3622,4
EURUSD,20140107,152800,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,152900,1.3621,1.3621,1.3621,1.3621,4
EURUSD,20140107,153000,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,153100,1.3619,1.3619,1.3618,1.3618,4
EURUSD,20140107,153200,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,153300,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,153400,1.3616,1.3617,1.3616,1.3617,4
EURUSD,20140107,153500,1.3617,1.3617,1.3616,1.3617,4
EURUSD,20140107,153600,1.3617,1.3618,1.3616,1.3616,4
EURUSD,20140107,153700,1.3617,1.3618,1.3616,1.3618,4
EURUSD,20140107,153800,1.3617,1.3617,1.3616,1.3616,4
EURUSD,20140107,153900,1.3616,1.3618,1.3616,1.3618,4
EURUSD,20140107,154000,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,154100,1.3618,1.3618,1.3615,1.3615,4
EURUSD,20140107,154200,1.3615,1.3621,1.3615,1.3620,4
EURUSD,20140107,154300,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,154400,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,154500,1.3620,1.3620,1.3619,1.3620,4
EURUSD,20140107,154600,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,154700,1.3619,1.3619,1.3617,1.3617,4
EURUSD,20140107,154800,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,154900,1.3617,1.3617,1.3617,1.3617,4
EURUSD,20140107,155000,1.3616,1.3618,1.3616,1.3617,4
EURUSD,20140107,155100,1.3617,1.3617,1.3616,1.3616,4
EURUSD,20140107,155200,1.3617,1.3617,1.3617,1.3617,4
EURUSD,20140107,155300,1.3617,1.3617,1.3616,1.3616,4
EURUSD,20140107,155400,1.3616,1.3618,1.3616,1.3617,4
EURUSD,20140107,155500,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,155600,1.3618,1.3618,1.3616,1.3618,4
EURUSD,20140107,155700,1.3618,1.3619,1.3617,1.3617,4
EURUSD,20140107,155800,1.3616,1.3616,1.3616,1.3616,4
EURUSD,20140107,155900,1.3616,1.3616,1.3615,1.3615,4
EURUSD,20140107,160000,1.3616,1.3618,1.3616,1.3617,4
EURUSD,20140107,160100,1.3616,1.3617,1.3615,1.3615,4
EURUSD,20140107,160200,1.3614,1.3614,1.3612,1.3612,4
EURUSD,20140107,160300,1.3612,1.3612,1.3611,1.3612,4
EURUSD,20140107,160400,1.3611,1.3613,1.3611,1.3612,4
EURUSD,20140107,160500,1.3612,1.3614,1.3612,1.3614,4
EURUSD,20140107,160600,1.3615,1.3616,1.3615,1.3615,4
EURUSD,20140107,160700,1.3614,1.3616,1.3614,1.3615,4
EURUSD,20140107,160800,1.3615,1.3615,1.3614,1.3614,4
EURUSD,20140107,160900,1.3614,1.3615,1.3614,1.3614,4
EURUSD,20140107,161000,1.3615,1.3618,1.3615,1.3617,4
EURUSD,20140107,161100,1.3616,1.3616,1.3616,1.3616,4
EURUSD,20140107,161200,1.3616,1.3620,1.3616,1.3620,4
EURUSD,20140107,161300,1.3619,1.3620,1.3618,1.3620,4
EURUSD,20140107,161400,1.3620,1.3621,1.3618,1.3618,4
EURUSD,20140107,161500,1.3619,1.3619,1.3618,1.3618,4
EURUSD,20140107,161600,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,161700,1.3618,1.3621,1.3618,1.3620,4
EURUSD,20140107,161800,1.3621,1.3622,1.3620,1.3621,4
EURUSD,20140107,161900,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,162000,1.3621,1.3621,1.3619,1.3619,4
EURUSD,20140107,162100,1.3618,1.3619,1.3618,1.3618,4
EURUSD,20140107,162200,1.3618,1.3618,1.3617,1.3618,4
EURUSD,20140107,162300,1.3618,1.3619,1.3616,1.3617,4
EURUSD,20140107,162400,1.3618,1.3618,1.3616,1.3616,4
EURUSD,20140107,162500,1.3617,1.3617,1.3616,1.3617,4
EURUSD,20140107,162600,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,162700,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,162800,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,162900,1.3617,1.3617,1.3617,1.3617,4
EURUSD,20140107,163000,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,163100,1.3618,1.3618,1.3617,1.3618,4
EURUSD,20140107,163200,1.3617,1.3619,1.3617,1.3619,4
EURUSD,20140107,163300,1.3619,1.3619,1.3617,1.3617,4
EURUSD,20140107,163400,1.3618,1.3618,1.3617,1.3618,4
EURUSD,20140107,163500,1.3619,1.3621,1.3618,1.3621,4
EURUSD,20140107,163600,1.3620,1.3622,1.3620,1.3621,4
EURUSD,20140107,163700,1.3621,1.3621,1.3620,1.3621,4
EURUSD,20140107,163800,1.3622,1.3622,1.3620,1.3620,4
EURUSD,20140107,163900,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,164000,1.3620,1.3620,1.3619,1.3620,4
EURUSD,20140107,164100,1.3621,1.3621,1.3617,1.3618,4
EURUSD,20140107,164200,1.3617,1.3617,1.3616,1.3617,4
EURUSD,20140107,164300,1.3616,1.3617,1.3616,1.3617,4
EURUSD,20140107,164400,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,164500,1.3618,1.3618,1.3617,1.3617,4
EURUSD,20140107,164600,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,164700,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,164800,1.3619,1.3620,1.3618,1.3618,4
EURUSD,20140107,164900,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,165000,1.3617,1.3617,1.3616,1.3616,4
EURUSD,20140107,165100,1.3615,1.3617,1.3615,1.3617,4
EURUSD,20140107,165200,1.3617,1.3617,1.3617,1.3617,4
EURUSD,20140107,165300,1.3618,1.3619,1.3618,1.3619,4
EURUSD,20140107,165400,1.3619,1.3625,1.3619,1.3622,4
EURUSD,20140107,165500,1.3623,1.3626,1.3623,1.3626,4
EURUSD,20140107,165600,1.3625,1.3625,1.3617,1.3620,4
EURUSD,20140107,165700,1.3620,1.3623,1.3620,1.3622,4
EURUSD,20140107,165800,1.3623,1.3626,1.3623,1.3625,4
EURUSD,20140107,165900,1.3624,1.3624,1.3623,1.3623,4
EURUSD,20140107,170000,1.3623,1.3626,1.3623,1.3626,4
EURUSD,20140107,170100,1.3625,1.3627,1.3625,1.3627,4
EURUSD,20140107,170200,1.3628,1.3630,1.3628,1.3629,4
EURUSD,20140107,170300,1.3628,1.3628,1.3626,1.3626,4
EURUSD,20140107,170400,1.3626,1.3629,1.3626,1.3628,4
EURUSD,20140107,170500,1.3628,1.3628,1.3628,1.3628,4
EURUSD,20140107,170600,1.3627,1.3628,1.3627,1.3627,4
EURUSD,20140107,170700,1.3627,1.3629,1.3627,1.3629,4
EURUSD,20140107,170800,1.3630,1.3630,1.3629,1.3630,4
EURUSD,20140107,170900,1.3629,1.3631,1.3626,1.3626,4
EURUSD,20140107,171000,1.3627,1.3627,1.3625,1.3625,4
EURUSD,20140107,171100,1.3625,1.3627,1.3625,1.3627,4
EURUSD,20140107,171200,1.3626,1.3626,1.3625,1.3625,4
EURUSD,20140107,171300,1.3624,1.3624,1.3623,1.3624,4
EURUSD,20140107,171400,1.3624,1.3625,1.3623,1.3623,4
EURUSD,20140107,171500,1.3624,1.3624,1.3623,1.3623,4
EURUSD,20140107,171600,1.3622,1.3622,1.3620,1.3622,4
EURUSD,20140107,171700,1.3623,1.3624,1.3621,1.3621,4
EURUSD,20140107,171800,1.3622,1.3623,1.3621,1.3623,4
EURUSD,20140107,171900,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,172000,1.3623,1.3624,1.3623,1.3623,4
EURUSD,20140107,172100,1.3622,1.3622,1.3621,1.3621,4
EURUSD,20140107,172200,1.3621,1.3621,1.3619,1.3619,4
EURUSD,20140107,172300,1.3620,1.3622,1.3620,1.3620,4
EURUSD,20140107,172400,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,172500,1.3619,1.3621,1.3618,1.3621,4
EURUSD,20140107,172600,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,172700,1.3620,1.3622,1.3620,1.3620,4
EURUSD,20140107,172800,1.3619,1.3619,1.3615,1.3615,4
EURUSD,20140107,172900,1.3616,1.3616,1.3615,1.3616,4
EURUSD,20140107,173000,1.3617,1.3618,1.3617,1.3617,4
EURUSD,20140107,173100,1.3616,1.3616,1.3615,1.3616,4
EURUSD,20140107,173200,1.3617,1.3617,1.3616,1.3617,4
EURUSD,20140107,173300,1.3617,1.3618,1.3617,1.3618,4
EURUSD,20140107,173400,1.3619,1.3619,1.3616,1.3616,4
EURUSD,20140107,173500,1.3617,1.3617,1.3615,1.3615,4
EURUSD,20140107,173600,1.3615,1.3616,1.3615,1.3616,4
EURUSD,20140107,173700,1.3617,1.3618,1.3616,1.3618,4
EURUSD,20140107,173800,1.3618,1.3618,1.3616,1.3616,4
EURUSD,20140107,173900,1.3617,1.3617,1.3615,1.3617,4
EURUSD,20140107,174000,1.3616,1.3616,1.3616,1.3616,4
EURUSD,20140107,174100,1.3616,1.3616,1.3615,1.3615,4
EURUSD,20140107,174200,1.3616,1.3617,1.3616,1.3616,4
EURUSD,20140107,174300,1.3617,1.3619,1.3616,1.3619,4
EURUSD,20140107,174400,1.3620,1.3620,1.3619,1.3619,4
EURUSD,20140107,174500,1.3620,1.3623,1.3620,1.3623,4
EURUSD,20140107,174600,1.3622,1.3623,1.3621,1.3622,4
EURUSD,20140107,174700,1.3623,1.3624,1.3620,1.3620,4
EURUSD,20140107,174800,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,174900,1.3621,1.3621,1.3620,1.3621,4
EURUSD,20140107,175000,1.3620,1.3621,1.3620,1.3621,4
EURUSD,20140107,175100,1.3620,1.3620,1.3620,1.3620,4
EURUSD,20140107,175200,1.3620,1.3624,1.3620,1.3624,4
EURUSD,20140107,175300,1.3623,1.3624,1.3623,1.3624,4
EURUSD,20140107,175400,1.3624,1.3625,1.3623,1.3624,4
EURUSD,20140107,175500,1.3625,1.3625,1.3623,1.3623,4
EURUSD,20140107,175600,1.3622,1.3622,1.3617,1.3617,4
EURUSD,20140107,175700,1.3618,1.3620,1.3618,1.3620,4
EURUSD,20140107,175800,1.3619,1.3620,1.3616,1.3616,4
EURUSD,20140107,175900,1.3617,1.3618,1.3616,1.3616,4
EURUSD,20140107,180000,1.3616,1.3618,1.3616,1.3617,4
EURUSD,20140107,180100,1.3616,1.3625,1.3612,1.3625,4
EURUSD,20140107,180200,1.3624,1.3627,1.3623,1.3625,4
EURUSD,20140107,180300,1.3624,1.3628,1.3623,1.3628,4
EURUSD,20140107,180400,1.3627,1.3627,1.3625,1.3626,4
EURUSD,20140107,180500,1.3625,1.3629,1.3625,1.3628,4
EURUSD,20140107,180600,1.3627,1.3627,1.3626,1.3626,4
EURUSD,20140107,180700,1.3625,1.3625,1.3623,1.3623,4
EURUSD,20140107,180800,1.3623,1.3623,1.3620,1.3620,4
EURUSD,20140107,180900,1.3619,1.3621,1.3618,1.3619,4
EURUSD,20140107,181000,1.3618,1.3620,1.3618,1.3620,4
EURUSD,20140107,181100,1.3619,1.3619,1.3613,1.3615,4
EURUSD,20140107,181200,1.3616,1.3616,1.3612,1.3615,4
EURUSD,20140107,181300,1.3616,1.3618,1.3615,1.3617,4
EURUSD,20140107,181400,1.3617,1.3618,1.3616,1.3617,4
EURUSD,20140107,181500,1.3618,1.3620,1.3618,1.3619,4
EURUSD,20140107,181600,1.3619,1.3619,1.3619,1.3619,4
EURUSD,20140107,181700,1.3618,1.3619,1.3618,1.3619,4
EURUSD,20140107,181800,1.3618,1.3618,1.3616,1.3617,4
EURUSD,20140107,181900,1.3618,1.3619,1.3616,1.3616,4
EURUSD,20140107,182000,1.3615,1.3615,1.3613,1.3614,4
EURUSD,20140107,182100,1.3615,1.3617,1.3615,1.3617,4
EURUSD,20140107,182200,1.3617,1.3619,1.3617,1.3618,4
EURUSD,20140107,182300,1.3619,1.3620,1.3618,1.3618,4
EURUSD,20140107,182400,1.3618,1.3618,1.3618,1.3618,4
EURUSD,20140107,182500,1.3617,1.3619,1.3617,1.3618,4
EURUSD,20140107,182600,1.3619,1.3619,1.3618,1.3618,4
EURUSD,20140107,182700,1.3619,1.3620,1.3619,1.3620,4
EURUSD,20140107,182800,1.3621,1.3621,1.3620,1.3620,4
EURUSD,20140107,182900,1.3620,1.3621,1.3620,1.3620,4
EURUSD,20140107,183000,1.3621,1.3627,1.3621,1.3627,4
EURUSD,20140107,183100,1.3628,1.3628,1.3627,1.3628,4
EURUSD,20140107,183200,1.3629,1.3630,1.3627,1.3630,4
EURUSD,20140107,183300,1.3629,1.3630,1.3627,1.3627,4
EURUSD,20140107,183400,1.3628,1.3628,1.3627,1.3627,4
EURUSD,20140107,183500,1.3628,1.3630,1.3628,1.3628,4
EURUSD,20140107,183600,1.3629,1.3631,1.3628,1.3631,4
EURUSD,20140107,183700,1.3632,1.3635,1.3632,1.3635,4
EURUSD,20140107,183800,1.3636,1.3639,1.3636,1.3636,4
EURUSD,20140107,183900,1.3637,1.3640,1.3636,1.3638,4
EURUSD,20140107,184000,1.3639,1.3639,1.3638,1.3638,4
EURUSD,20140107,184100,1.3638,1.3640,1.3637,1.3640,4
EURUSD,20140107,184200,1.3639,1.3639,1.3638,1.3639,4
EURUSD,20140107,184300,1.3639,1.3640,1.3639,1.3639,4
EURUSD,20140107,184400,1.3639,1.3639,1.3636,1.3637,4
EURUSD,20140107,184500,1.3638,1.3639,1.3638,1.3638,4
EURUSD,20140107,184600,1.3638,1.3641,1.3638,1.3640,4
EURUSD,20140107,184700,1.3641,1.3642,1.3640,1.3640,4
EURUSD,20140107,184800,1.3640,1.3640,1.3639,1.3640,4
EURUSD,20140107,184900,1.3641,1.3641,1.3639,1.3640,4
EURUSD,20140107,185000,1.3639,1.3641,1.3639,1.3641,4
EURUSD,20140107,185100,1.3642,1.3644,1.3641,1.3643,4
EURUSD,20140107,185200,1.3642,1.3642,1.3641,1.3641,4
EURUSD,20140107,185300,1.3642,1.3643,1.3642,1.3643,4
EURUSD,20140107,185400,1.3643,1.3643,1.3642,1.3643,4
EURUSD,20140107,185500,1.3643,1.3644,1.3642,1.3642,4
EURUSD,20140107,185600,1.3643,1.3643,1.3642,1.3643,4
EURUSD,20140107,185700,1.3643,1.3644,1.3642,1.3642,4
EURUSD,20140107,185800,1.3641,1.3641,1.3640,1.3640,4
EURUSD,20140107,185900,1.3641,1.3641,1.3640,1.3640,4
EURUSD,20140107,190000,1.3640,1.3640,1.3638,1.3639,4
EURUSD,20140107,190100,1.3640,1.3640,1.3639,1.3639,4
EURUSD,20140107,190200,1.3639,1.3640,1.3639,1.3640,4
